"StartDate","EndDate","Status","IPAddress","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q1.2","phd","1_des.0","1_des.belief","1_des.conf_1","2_des.0","2_des.belief","2_des.conf_1","3_des.0","3_des.belief","3_des.conf_1","4_des.0","4_des.belief","4_des.conf_1","5_des.0","5_des.belief","5_des.conf_1","6_des.0","6_des.belief","6_des.conf_1","7_des.0","7_des.belief","7_des.conf_1","8_des.0","8_des.belief","8_des.conf_1","9_des.0","9_des.belief","9_des.conf_1","10_des.0","10_des.belief","10_des.conf_1","11_des.0","11_des.belief","11_des.conf_1","12_des.0","12_des.belief","12_des.conf_1","13_des.0","13_des.belief","13_des.conf_1","14_des.0","14_des.belief","14_des.conf_1","15_des.0","15_des.belief","15_des.conf_1","16_des.0","16_des.belief","16_des.conf_1","17_des.0","17_des.belief","17_des.conf_1","18_des.0","18_des.belief","18_des.conf_1","19_des.0","19_des.belief","19_des.conf_1","20_des.0","20_des.belief","20_des.conf_1","21_des.0","21_des.belief","21_des.conf_1","22_des.0","22_des.belief","22_des.conf_1","23_des.0","23_des.belief","23_des.conf_1","24_des.0","24_des.belief","24_des.conf_1","25_des.0","25_des.belief","25_des.conf_1","26_des.0","26_des.belief","26_des.conf_1","27_des.0","27_des.belief","27_des.conf_1","28_des.0","28_des.belief","28_des.conf_1","1_bf.0","1_bf.belief","1_bf.conf_1","2_bf.0","2_bf.belief","2_bf.conf_1","3_bf.0","3_bf.belief","3_bf.conf_1","4_bf.0","4_bf.belief","4_bf.conf_1","5_bf.0","5_bf.belief","5_bf.conf_1","6_bf.0","6_bf.belief","6_bf.conf_1","7_bf.0","7_bf.belief","7_bf.conf_1","8_bf.0","8_bf.belief","8_bf.conf_1","9_bf.0","9_bf.belief","9_bf.conf_1","10_bf.0","10_bf.belief","10_bf.conf_1","11_bf.0","11_bf.belief","11_bf.conf_1","12_bf.0","12_bf.belief","12_bf.conf_1","13_bf.0","13_bf.belief","13_bf.conf_1","14_bf.0","14_bf.belief","14_bf.conf_1","15_bf.0","15_bf.belief","15_bf.conf_1","16_bf.0","16_bf.belief","16_bf.conf_1","17_bf.0","17_bf.belief","17_bf.conf_1","18_bf.0","18_bf.belief","18_bf.conf_1","19_bf.0","19_bf.belief","19_bf.conf_1","20_bf.0","20_bf.belief","20_bf.conf_1","21_bf.0","21_bf.belief","21_bf.conf_1","22_bf.0","22_bf.belief","22_bf.conf_1","23_bf.0","23_bf.belief","23_bf.conf_1","24_bf.0","24_bf.belief","24_bf.conf_1","25_bf.0","25_bf.belief","25_bf.conf_1","26_bf.0","26_bf.belief","26_bf.conf_1","27_bf.0","27_bf.belief","27_bf.conf_1","28_bf.0","28_bf.belief","28_bf.conf_1","psych","knowledge","information","email","Q21","preorder","sequence","TotalScore","MTurkCode","Conditie"
2019-04-02 19:38:09,2019-04-02 19:50:55,0,NA,100,765,1,2019-04-02 19:50:55,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,1,85,NA,1,64,NA,1,55,NA,1,84,NA,2,58,NA,1,90,NA,1,67,NA,1,79,NA,1,70,NA,1,85,NA,1,60,NA,2,56,NA,1,78,NA,1,60,NA,2,51,NA,1,66,NA,1,60,NA,1,81,NA,2,61,NA,2,59,NA,2,65,NA,2,60,NA,2,59,NA,1,71,NA,2,50,NA,1,86,NA,2,55,NA,2,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,24,NA,"A1U8HCXVACOGJ8","|17|9|16|6|12|14|7|19|24|15|3|22|13|23|26|8|18|1|25|28|10|27|5|4|21|20|11|2","|Kidd2013|Critcher2008|Tversky1978|Gneezy2014|Giessner2007|Shafir1993|Hauser2014|Zhong2006|Pyc2010|Zaval2014|Derex2013|Morewedge2010|Risen2008|Nishi2015|Wilson2014|Bauer2012|Shah2012|Aviezer2012|Sparrow2011|Fakers2019|Karpicke2011|Alter2007|Gervais2012|Duncan2012|Lee2010|Kovac2012|Anderson2012|Balafoutas2012",19,102229430,1
2019-04-02 19:44:15,2019-04-02 19:55:50,0,NA,100,694,1,2019-04-02 19:55:50,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,100,NA,1,43,NA,1,100,NA,1,71,NA,2,59,NA,1,70,NA,1,100,NA,1,93,NA,2,80,NA,1,82,NA,1,75,NA,2,37,NA,2,77,NA,2,81,NA,2,72,NA,1,49,NA,1,86,NA,2,67,NA,1,73,NA,2,48,NA,1,46,NA,1,71,NA,1,47,NA,2,75,NA,1,88,NA,1,96,NA,2,12,NA,2,75,1,5,3,NA,"A1CA46R2A6TV9W","|5|14|2|22|26|21|12|17|3|4|27|6|28|16|18|13|23|8|24|19|25|10|15|9|11|7|20|1","|Gervais2012|Shafir1993|Balafoutas2012|Morewedge2010|Wilson2014|Lee2010|Giessner2007|Kidd2013|Derex2013|Duncan2012|Alter2007|Gneezy2014|Fakers2019|Tversky1978|Shah2012|Risen2008|Nishi2015|Bauer2012|Pyc2010|Zhong2006|Sparrow2011|Karpicke2011|Zaval2014|Critcher2008|Anderson2012|Hauser2014|Kovac2012|Aviezer2012",19,549176445,2
2019-04-02 20:13:57,2019-04-02 20:43:42,0,NA,100,1784,1,2019-04-02 20:43:42,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,1,90,NA,2,99,NA,2,70,NA,2,50,NA,2,99,NA,2,95,NA,2,30,NA,2,85,NA,2,65,NA,1,80,NA,2,70,NA,1,90,NA,2,80,NA,1,95,NA,1,95,NA,2,30,NA,1,85,NA,1,40,NA,1,55,NA,1,90,NA,2,65,NA,1,90,NA,2,70,NA,1,85,NA,1,65,NA,2,90,NA,1,85,NA,2,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,3,NA,"A3CWYWKQXX4RIZ","|26|10|2|25|12|22|16|13|14|27|20|28|1|23|11|7|3|5|15|24|6|8|4|9|17|19|18|21","|Wilson2014|Karpicke2011|Balafoutas2012|Sparrow2011|Giessner2007|Morewedge2010|Tversky1978|Risen2008|Shafir1993|Alter2007|Kovac2012|Fakers2019|Aviezer2012|Nishi2015|Anderson2012|Hauser2014|Derex2013|Gervais2012|Zaval2014|Pyc2010|Gneezy2014|Bauer2012|Duncan2012|Critcher2008|Kidd2013|Zhong2006|Shah2012|Lee2010",11,144556950,1
2019-04-03 12:53:07,2019-04-03 12:55:17,0,NA,100,130,1,2019-04-03 12:55:18,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,50,NA,1,81,NA,2,93,NA,2,97,NA,1,91,NA,1,76,NA,1,84,NA,2,9,1,1,50,NA,1,50,NA,1,82,NA,1,49,NA,1,55,NA,2,91,NA,1,84,NA,1,37,NA,2,29,NA,2,31,NA,1,50,NA,1,28,NA,1,32,NA,1,24,NA,1,13,NA,2,22,NA,1,50,NA,1,27,NA,2,27,1,1,51,2,5,243,NA,"Eat yet another dick.","|28|3|16|12|5|24|11|19|1|14|4|20|21|10|18|22|6|17|25|13|2|27|8|15|7|26|23|9","|Fakers2019|Derex2013|Tversky1978|Giessner2007|Gervais2012|Pyc2010|Anderson2012|Zhong2006|Aviezer2012|Shafir1993|Duncan2012|Kovac2012|Lee2010|Karpicke2011|Shah2012|Morewedge2010|Gneezy2014|Kidd2013|Sparrow2011|Risen2008|Balafoutas2012|Alter2007|Bauer2012|Zaval2014|Hauser2014|Wilson2014|Nishi2015|Critcher2008",14,619294322,2
2019-04-02 16:15:03,2019-04-02 16:15:18,0,NA,29,15,0,2019-04-09 16:15:25,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"|25","|Sparrow2011",0,999534984,1
2019-04-02 16:15:23,2019-04-02 16:15:38,8,NA,29,14,0,2019-04-09 16:16:12,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"|19","|Zhong2006",0,116333452,1
2019-04-02 18:22:40,2019-04-02 18:22:48,0,NA,14,7,0,2019-04-09 18:22:48,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,334215847,2
2019-04-02 18:23:44,2019-04-02 18:27:40,0,NA,29,235,0,2019-04-09 18:27:40,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"|8|3","|Bauer2012|Derex2013",1,277731171,1
2019-04-02 18:32:19,2019-04-02 18:33:11,0,NA,29,52,0,2019-04-09 18:33:28,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"|6|25|25","|Gneezy2014|Sparrow2011|Sparrow2011",0,315924729,1
2019-04-02 18:41:08,2019-04-02 18:42:48,0,NA,52,99,0,2019-04-09 18:42:48,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"|19|14","|Zhong2006|Shafir1993",0,230264385,2
2019-04-02 19:16:30,2019-04-02 19:16:34,0,NA,10,3,0,2019-04-09 19:16:34,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,506280427,NA
2019-04-03 09:49:17,2019-04-03 09:49:35,0,NA,52,17,0,2019-04-10 09:49:59,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"|27","|Alter2007",0,503270302,2
2019-04-03 10:07:04,2019-04-03 10:07:17,0,NA,14,13,0,2019-04-10 10:07:18,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,897260164,1
2019-04-03 15:22:54,2019-04-03 15:23:07,0,NA,14,12,0,2019-04-10 15:23:19,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,425189482,1
2019-04-15 14:48:00,2019-04-15 15:20:12,0,NA,100,1931,1,2019-04-15 15:20:12,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,52,NA,1,82,NA,2,67,NA,1,29,NA,2,96,NA,1,96,NA,1,35,NA,1,70,NA,1,49,NA,1,56,NA,1,44,NA,1,70,NA,1,97,NA,2,47,NA,1,71,NA,2,12,NA,2,33,NA,2,73,NA,1,47,NA,1,50,NA,1,60,NA,1,73,NA,2,84,NA,1,91,NA,2,66,NA,1,100,NA,1,12,NA,2,76,2,5,24,NA,NA,"|9|17|2|8|10|1|23|19|3|11|13|5|20|28|25|14|6|16|27|4|21|24|15|12|22|7|18|26","|Critcher2008|Kidd2013|Balafoutas2012|Bauer2012|Karpicke2011|Aviezer2012|Nishi2015|Zhong2006|Derex2013|Anderson2012|Risen2008|Gervais2012|Kovac2012|Fakers2019|Sparrow2011|Shafir1993|Gneezy2014|Tversky1978|Alter2007|Duncan2012|Lee2010|Pyc2010|Zaval2014|Giessner2007|Morewedge2010|Hauser2014|Shah2012|Wilson2014",18,130548220,2
2019-04-15 15:12:04,2019-04-15 15:28:06,0,NA,100,962,1,2019-04-15 15:28:07,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,85,NA,2,50,NA,1,75,NA,1,50,NA,2,70,NA,1,50,NA,1,65,NA,1,30,NA,2,80,NA,1,60,NA,1,25,NA,2,75,NA,2,50,NA,2,75,NA,2,50,NA,2,30,NA,2,45,NA,2,60,NA,2,40,NA,2,20,NA,2,50,NA,2,20,NA,2,40,NA,2,50,NA,2,25,NA,1,80,NA,2,60,NA,2,75,1,4,3,NA,NA,"|14|4|10|12|5|6|27|24|18|26|8|22|13|23|9|2|17|25|11|19|7|3|28|15|16|21|20|1","|Shafir1993|Duncan2012|Karpicke2011|Giessner2007|Gervais2012|Gneezy2014|Alter2007|Pyc2010|Shah2012|Wilson2014|Bauer2012|Morewedge2010|Risen2008|Nishi2015|Critcher2008|Balafoutas2012|Kidd2013|Sparrow2011|Anderson2012|Zhong2006|Hauser2014|Derex2013|Fakers2019|Zaval2014|Tversky1978|Lee2010|Kovac2012|Aviezer2012",21,632791831,2
2019-04-15 16:45:19,2019-04-15 17:16:52,0,NA,100,1893,1,2019-04-15 17:16:53,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,40,NA,1,24,NA,1,31,NA,1,33,NA,2,50,NA,2,30,NA,1,50,NA,1,32,NA,2,32,NA,1,32,NA,2,40,NA,2,27,NA,2,50,NA,2,30,NA,2,24,NA,2,30,NA,1,15,NA,2,50,NA,2,30,NA,2,33,NA,2,71,NA,2,1,NA,2,31,NA,2,30,NA,2,35,NA,2,40,NA,2,29,NA,2,75,2,5,24,NA,NA,"|1|28|22|6|13|11|5|7|24|26|3|18|16|25|10|19|20|9|21|23|8|14|4|17|2|15|27|12","|Aviezer2012|Fakers2019|Morewedge2010|Gneezy2014|Risen2008|Anderson2012|Gervais2012|Hauser2014|Pyc2010|Wilson2014|Derex2013|Shah2012|Tversky1978|Sparrow2011|Karpicke2011|Zhong2006|Kovac2012|Critcher2008|Lee2010|Nishi2015|Bauer2012|Shafir1993|Duncan2012|Kidd2013|Balafoutas2012|Zaval2014|Alter2007|Giessner2007",20,922986126,2
